idAbt,idBuy,label,proba,abt_name,buy_name
35247,208504407,1,0.9362,LG 52' Black LCD Flat Panel HDTV - 52LG70,LG LG70 Series 52LG70 52' LCD TV
32889,208085178,1,0.9367,Pioneer Sirius Bus Interface - CDSB10,Pioneer Cd-sb10 Sirius Interface Cable - CD-SB10
37257,209208719,1,0.9367,Canon PIXMA Photo All-In-One Printer - MP980,Canon PIXMA MP980 Wireless All-in-One Color Photo Inkjet Printer - 2922B002
33931,207391017,1,0.9367,Toshiba 10.2' Portable DVD Player In Black - SDP101S,Toshiba SD-P101S Portable DVD Player - SDP101S
22558,10412590,1,0.9367,Netgear RangeMax Wireless Access Point - White Finish - WPN802NA,Netgear RangeMax WPN802 Wireless Access Point - WPN802NA
36388,208226694,1,0.9367,Speck SeeThru Red Hard Shell Case For 13' MacBook - MB13REDSEEV2,Speck Products SeeThru Case for Apple 13' MacBook - MB13-RED-SEE-V2
34754,207543198,1,0.9367,Panasonic DECT 6.0 Black Metallic Expandable Digital Cordless Phone System - KXTG9332T,Panasonic KX-TG9332T Cordless Phone
36458,208237795,1,0.9367,Speck SeeThru Purple Hard Shell Case For 15' MacBook - MB15PURSEEV2,Speck Products SeeThru Case for Apple 15' MacBook Pro - MB15-PUR-SEE-V2
27857,204035273,1,0.9367,Transcend 2GB Micro SD Memory Card - TS2GUSD,Transcend 2GB microSD Card - TS2GUSD
28137,204254634,1,0.9367,Sony InfoLithium H Series Standard Rechargeable Battery Pack - NPFH70,Sony InfoLithium H-Series NP-FH70 Camcorder Battery - NPFH70
34150,207514563,1,0.9367,Sony Soft Camera Carrying Case - LCSMX100,Sony LCS-MX100 Camcorder Case - LCSMX100
38434,210227285,1,0.9367,Sharp AQUOS 42' Black LCD HDTV - LC42D85U,Sharp AQUOS LC-42D85U 42' LCD TV
31273,203086857,1,0.94,Sony Universal Remote Commander Remote Control - RMV310,Sony Remote Control - RMV310
33671,206917816,1,0.94,Nikon Coolpix S210 Plum 8.1 Megapixels Digital Camera - COOLPIXS210P,Nikon Coolpix S210 Digital Camera - Plum - 26103
34640,206120294,1,0.94,Contour Design Showcase Premium Protection Case For 80 GB iPod Classic - SHCLS80B02,Contour Showcase Classic for iPod classic 80 GB - SH-CLS80-B02
38653,210571462,1,0.94,Sennheiser Orange And Silver In Ear Headphones - CX380,Sennheiser CX380 Sennheiser CX 380 Sport II Grey/Orange
37878,210258465,1,0.94,Apple MacBook Pro 2.53GHz Intel Core 2 Duo Silver Notebook Computer - MB471LLA,Apple MacBook Pro Notebook - MB471LL/A
34282,207514566,1,0.94,Sony Black Soft Carrying Case - LCSX30,Sony Camcorder Case - LCSX30
34033,207390665,1,0.94,Sony Digital SLR Camera With Lens Kit - DSLRA200W,Sony alpha DSLR-A200 Digital SLR Camera with Dual Lens Kit - DSLRA200W
26346,202537962,1,0.94,Panasonic KX-TG4500B Black 5.8 GHz Cordless Phone System - KXTG4500B,Panasonic KX-TG4500B Corded/Cordless Telephone
34363,206892902,1,0.94,Speck SeeThru Aqua Hard Shell Case For 20' iMac - IM20AQUSEE,Speck Products SeeThru Case for Apple iMac LCD - IM20-AQU-SEE
33804,206575951,1,0.94,Motorola MotoRokr Portable Bluetooth Car Kit Speaker Phone - T505,Motorola MOTOROKR T505 Bluetooth In-Car Speakerphone - 89149
38451,205817166,1,0.94,Linksys Dual-Band Wireless-N Notebook Adapter - WPC600N,Linksys Ultra RangePlus Dual Band Wireless-N PC Card - WPC600N
35185,208504304,1,0.94,Sony Black Component Home Theater System - HT7200DH,Sony HT7200DH Home Theater System
33276,205865183,1,0.94,Transcend 133X High-Speed 4GB Compact Flash Card - TS4GCF133,Transcend 4GB CompactFlash Card (133x) - TS4GCF133
38957,207535265,1,0.9433,Lasonic ATSC Digital To Analog TV Converter Box - LTA260,Lasonic LTA-260 ATSC Converter Box
35477,206359209,1,0.9433,Griffin iTrip FM Transmitter - 4052TRPSEB,Griffin iTrip FM Transmitter - 4052-TRPSEB
20458,201953021,1,0.9433,Canon Cyan Photo Ink Cartridge - Cyan - CLI8PC,Canon CLI-8PC Photo Cyan Ink Cartridge - 0624B002
35925,202592699,1,0.9433,Directed 50ft Extension Cable - 14230,Directed Electronics Antenna Extension Cable - 14230
36117,206901652,1,0.9433,Griffin iPod RoadTrip With SmartScan - 4040RDTRPB,Griffin RoadTrip with SmartScan FM Transmitter - 4040-RDTRPB
34220,209869342,1,0.9433,LG 42' Black Plasma Flat Panel HDTV - 42PG20,"LG 42PG20 - 42' Widescreen 720p Plasma HDTV - 20,000:1 Dynamic Contrast Ratio"
34156,208289997,1,0.9433,Transcend 4GB Micro Secure Digital Memory Card - TS4GUSDHC6,Transcend 4GB microSDHC Card (Class 6) - TS4GUSDHC6
34136,207900171,1,0.9433,Samsung 61' Black DLP Projection HDTV - HL61A650,Samsung 6 Series HL61A650 61' Projection TV
30593,204860316,1,0.9433,Audiovox XpressR XM Satellite Radio Receiver - XMCK20P,Audiovox Xpress R XM Radio Receiver with Vehicle Kit XMCK20P
33921,207925431,1,0.9433,Panasonic Black DVD Home Theater Sound System - SCPT660,Panasonic SC-PT660 Home Theater System
33801,207544265,1,0.9433,Kenwood 6.1' All-In-One Double-Din In-Dash Navigation - DNX5120,DNX5120 All-in-One Navigation/DVD Entertainment System
28020,204734549,1,0.9433,Canon FAX-JX200 Inkjet Fax Machine - FAXJX200,Canon FAX-JX200 Fax Machine - 1735B002AA
36123,208504432,1,0.9433,Denon Black Home Theater Surround Sound Receiver - AVR1709,Denon AVR-1709 A/V Receiver - AVR1709
37354,207390184,1,0.9433,Panasonic Rechargeable Lithium-Ion 1320 mAh Battery Pack - VWVBG130,Panasonic Lithium Ion Camcorder Battery - VW-VBG130
33220,208653767,1,0.9433,Sony 9' Digital Photo Frame In Black - DPFV900,Sony DPFV900 Digital Photo Frame - DPF-V900
34298,207543193,1,0.9467,Panasonic DECT 6.0 Expandable Digital Cordless Phone With All-Digital Answering System - KXTG9341T,Panasonic KX-TG9341T Cordless Phone
27853,202985798,1,0.9467,LG Laundry Remote Monitor - RLM20K,LG Electronics RLM20K Remote Laundry Monitoring System
29339,203888987,1,0.9467,Panasonic Silver Rice Cooker/Warmer - SRTMB10,Panasonic Srtmb10/Rice Cooker/5.5cup/Fuzzy - SR-TMB10
16309,203022472,1,0.9467,Sony Super Audio CD Player - SCDCE595,Sony SCD-CE595 CD Player - SCDCE595
22382,90131941,1,0.9467,Sanus 32' - 50' Flat Panel TV Black Wall Mount - VMPL50B,Sanus Flat Panel TV Wall Mount - VMPL50-B
34981,208504339,1,0.9467,Sony 32' BRAVIA M-Series Gloss Black LCD Flat Panel HDTV - KDL32M4000,Sony BRAVIA M Series KDL-32M4000 32' LCD TV - KDL32M4000
34905,207514568,1,0.9467,Sony Black Camcorder Tripod - VCT80AV,Sony VCT-80AV Tripod - VCT80AV
35983,206854534,1,0.95,Panasonic DECT 6.0 Silver Digital Cordless Handset - KXTGA630S,Panasonic KX-TGA630S Cordless Handset
33936,207391019,1,0.95,Panasonic Black 8.5' Portable DVD Player - DVDLS86,Panasonic DVD-LS86 Portable DVD Player
20459,201953025,1,0.95,Canon Magenta Photo Ink Cartridge - Magenta - CLI8PM,Canon CLI-8PM Photo Magenta Ink Cartridge - 0625B002
38343,207935920,1,0.95,Panasonic DECT 6.0 Pearl Silver Expandable Digital Cordless Phone System - KXTG6313S,Panasonic KX-TG6313S Cordless Phone
38098,209026630,1,0.95,Toshiba 40' Black Flat Panel LCD HDTV - 40RV525U,Toshiba 40RV525U - 40' Widescreen 1080p LCD HDTV w/ Cinespeed - Piano Black
35525,207543201,1,0.95,Panasonic Black Expandable Digital Cordless Dect 6.0 Phone System - KXTG9348T,Panasonic KX-TG9348T Expandable Digital Cordless Phone
37877,210401451,1,0.95,Apple MacBook Pro 2.4GHz Intel Core 2 Duo Silver Notebook Computer - MB470LLA,Apple MacBook Pro Notebook - MB470LL/A
37716,207899810,1,0.95,Sanus 30' - 58' VisionMount Flat Panel TV Black Tilting Wall Mount - LT25B1,Sanus VisionMount LT25-B1 Tilting Wall Mount
30585,204206934,1,0.95,Panasonic Expandable Digital Cordless DECT 6.0 Phone System - KXTG1032S,Panasonic KX-TG1032S Dual Handset Digital Cordless Phone
37162,209208718,1,0.95,Canon PIXMA Photo All-In-One Printer - MP620,Canon PIXMA MP620 Wireless Photo All-In-One Inkjet Printer - 2921B002
25670,203389465,1,0.95,Olympus Lithium Ion Rechargeable Battery - LI42B,Olympus LI-42B Lithium Ion Digital Camera Battery - 202034
39179,10365096,1,0.95,Linksys Wireless-G Range Expander - WRE54G,Linksys Wireless-G Range Expander Wireless Bridge - WRE54G
33024,90049752,1,0.95,Sennheiser Rechargeable Nickel-Metal Hydride Battery - BA151,Sennheiser Nickel metal hydride Battery for Headsets - BA-151
38826,208294970,1,0.95,Cuisinart Exact Heat Matte Black Toaster Oven Broiler - TOB155,Cuisinart TOB-155 Toaster Oven Broiler
36097,208131008,1,0.95,Canon Deluxe Black Digital Camera Case - 2595B002,Canon PSC-85 Soft Camera Case - 2595B002
19672,203088013,1,0.9533,Sony 400-Disc DVD/SA-CD/CD Mega Changer - DVPCX995V,Sony DVPCX995V DVD Player
30219,207910337,1,0.9533,Apple Wireless Mighty Mouse - MB111LLA,Apple Wireless Mighty Mouse - MB111LL/A
29950,204559210,1,0.9533,Panasonic NNSD797S Stainless Steel Countertop Microwave Oven - NNSD797SS,Panasonic NNSD797S 1.6 cu. ft. Genius Prestige Inverter Stainless Steel Microwave Oven
33669,206917815,1,0.9533,Nikon CoolPix S550 10 Megapixel Black Digital Camera - COOLPIXS550GB,Nikon Coolpix S550 Digital Camera - Graphite Black - 26108
37187,209656951,1,0.9533,Apple 8GB Silver 4th Generation iPod Nano - MB598LLA,Apple 8GB iPod nano Silver (4th Generation) - MB598LL/A
38231,201744288,1,0.9533,Netgear ProSafe 24-Port Gigabit Rackmount Switch With 2 SFP Slots - JGS524F,Netgear ProSafe JGS524F 24-Port Gigabit Ethernet Switch - JGS524FNA
35388,208294724,1,0.9533,Panasonic VIERA 46' Black Plasma Flat Panel 1080p HDTV - TH46PZ850U,Panasonic Viera TH-46PZ850U 46' Plasma TV - TH46PZ850U
38296,210647824,1,0.9533,Case-Mate Carbon Fiber Black Leather Case For iPhone 3G - IPH3GCBCF,CASE MATE CARBON FIBER IPHONE 3G CASE BLACK - IPH3GC-BCF
27197,204318288,1,0.9533,Weber Stainless Steel Genesis S320 Natural Gas Grill - 3880001,"Weber Genesis S-320 3880001 60' Freestanding Gas Grill with 637 sq. in. Cooking Surface, 3 Stainless Steel Burners, Flush-Mounted Side Burner & Stainless Steel Shroud: Natural Gas"
33566,207388752,1,0.9533,Panasonic VIERA 50' Plasma Flat Panel HDTV In Black - TH50PX80U,Panasonic Viera TH-50PX80U 50' Plasma TV
21875,201700823,1,0.9533,Netgear ProSafe 16 Port 10/100 Desktop Switch - Purple Finish - FS116P,Netgear ProSafe FS116P Ethernet Switch - FS116PNA
38767,204154429,1,0.9533,Coby 7' Black Widescreen TFT Portable DVD CD MP3 Player - TFDVD7006,Coby Electronics TF-DVD7006 Portable DVD Player - TFDVD7006
37078,210399915,1,0.9533,LG 42' Glossy Piano Black LCD Flat Panel HDTV - 42LG30,LG 42LG30 42' LCD TV
33948,207391018,1,0.9567,Panasonic Black 8.5' Portable DVD Player - DVDLS83,Panasonic DVD-LS83 Portable DVD Player
33922,207925432,1,0.9567,Panasonic Black DVD Home Theater Sound System - SCPT760,Panasonic SC-PT760 Home Theater System
38468,210435432,1,0.9567,Danby Silhouette 60 Cans Beverage Center - DBC2760BLS,Danby DBC2760BLS 5.0 cu.ft beverage center / 27 bottle wine cooler
32005,202899998,1,0.9567,Panasonic Outdoor Network Camera - BBHCM331A,Panasonic BB-HCM331A Outdoor Network Camera with 2-Way Audio
36102,90139585,1,0.9567,Canon Black Rechargeable Battery - 9612A001,Canon NB-2LH Battery Pack - 9612A001
34370,207390706,1,0.9567,Sony Alpha DSLR Black Camera Body With 18-70mm Zoom Lens - DSLRA300K,Sony alpha DSLR-A300 Digital SLR Camera with 18-70mm Zoom Lens - Black - DSLRA300K
25413,90049795,1,0.9567,Sony MiniDV Cleaning Cassette - DVM12CLD,Sony MiniDV Head Cleaner - DVM12CLD
38704,209114575,1,0.9567,VMware Fusion 2 For Mac - VMFM20BX2,VMware Fusion 2 - VMFM20BX2
28138,204327516,1,0.96,Sony NP-FH100 InfoLithium H Series Standard Rechargeable Battery Pack - NPFH100,Sony NP-FH100 Lithium Ion Camcorder Battery - NPFH100
36722,209656935,1,0.96,AppleCare Protection Plan For iPod Touch Or iPod Classic - MB591LLA,AppleCare for iPod touch or iPod classic - MB591LL/A
33662,205521002,1,0.96,Bracketron Nav-Mat Portable GPS Dash Mount - UFM100BL,Bracketron Nav-Mat Portable GPS Dash Mount - UFM-100-BL
32322,203405815,1,0.96,Fellowes Personal Powershred Shredder - SB97CS,Fellowes Powershred Personal SB-97Cs Confetti Cut Shredder - 3219701
30591,204849801,1,0.96,Audiovox XpressEZ XM Satellite Radio Receiver - XMCK5P,Audiovox XMCK5P EXPRESSEZ Satellite Radio - XMCK5P
37808,204740188,1,0.96,Logitech Black V220 Cordless Optical Mouse For Notebooks - 910000153,Logitech V220 Cordless Optical Mouse for Notebooks - 910-000153
33581,207388759,1,0.96,Panasonic VIERA 46' Plasma Flat Panel 1080p HDTV In Black - TH46PZ80U,Panasonic Viera TH-46PZ80U 46' Plasma TV
36168,208171630,1,0.96,Flip Video F360 Black Mino Series Camcorder - F360B,Pure Digital Flip Mino Digital Camcorder - F360B
33600,207388755,1,0.96,Panasonic VIERA 50' Plasma Flat Panel 1080p HDTV In Black - TH50PZ85U,Panasonic VIERA TH-50PZ85U 50' Plasma TV
34300,207543192,1,0.96,Panasonic DECT 6.0 Expandable Digital Cordless Phone With All-Digital Answering System - KXTG9342T,Panasonic KX-TG9342T Cordless Phone
38726,204080936,1,0.96,Sanus SC1A Black VisionMount Series Ceiling Mount For Small LCD Flat Panels - SC1AB,Sanus Flat Panel Ceiling Mount - SC1A-B1
21175,10412788,1,0.96,NetGear ProSafe 24 Port Smart Switch - FS726TP,Netgear ProSafe FS726TP 24 Port 10/100 Smart Switch - FS726TPNA
9312,90114398,1,0.96,Panasonic Hands-Free Headset - KXTCA86,Panasonic KX-TCA86 Headset
33161,207390656,1,0.96,Sony High Definition HDV Handycam Camcorder - HDRHC9,Sony Handycam HDR-HC9 High Definition Digital Camcorder - HDRHC9
33591,207388754,1,0.96,Panasonic VIERA 42' Plasma Flat Panel 1080p HDTV In Black - TH42PZ85U,Panasonic Viera TH-42PZ85U 42' Plasma TV
35306,207543196,1,0.96,Panasonic DECT 6.0 Silver Expandable Digital Cordless Phone System - KXTG9332S,Panasonic KX-TG9332S DECT 6.0 Expandable Digital Cordless Phone
33493,206928744,1,0.9633,Canon PIXMA MX850 Multifunction Printer - MX850C,Canon PIXMA MX850 Multifunction Photo Printer - 2436B002
33637,207391015,1,0.9633,Toshiba 19' Black LCD HDTV With Built In DVD Player - 19LV505,Toshiba 19LV505 - 19' Widescreen LCD HDTV w/ Built-in DVD Player - 800:1 Contrast Ratio - 5ms Response Time
36161,208171631,1,0.9633,Flip Video F360 White Mino Series Camcorder - F360W,Pure Digital Flip Mino Digital Camcorder - F360W
23837,202635467,1,0.9633,Sony Learning Remote Control - Silver Finish - RMVL600,Sony Learning Remote Control - RMVL600
27194,204318283,1,0.9633,Weber Stainless Steel Genesis S320 LP Grill - 3780001,Weber Genesis S-320 3780001 60' Freestanding Gas Grill
33883,208177785,1,0.9633,Boston Acoustics Duo-I AM/FM Clock Radio With iPod Dock - HDUOIMDNT,Boston Acoustics Horizon Duo-i AM/FM Stereo Radio - HDUOIMDNT
36988,209253739,1,0.9633,Canon VIXIA 120GB High Definition Hard Disc Drive Black Camcorder - HG21,Canon VIXIA HG21 High Definition Camcorder - 2704B001AA
35052,207897840,1,0.9633,Sharp 26' Black LCD HDTV With Built In DVD Player - LC26DV24U,Sharp LC26DV24U 26' TV/DVD Combo
26805,203900180,1,0.9633,Tech Craft ABS48 Antique Black Avalon Series 48' TV Stand - ABS48,"ABS48 Wood TV Stand (Avalon Series, 48-in. Max)"
25950,202870170,1,0.9667,Garmin 010-10702-00 Black GA 25MCX Remote GPS Antenna - 0101070200,Garmin GA 25MCX Low Profile Remote GPS Antenna - 010-10702-00
17596,90139261,1,0.9667,Sanus 13' - 30' Flat Panel TV Black Wall Mount - VM1B,Sanus Flat Panel TV Wall Mount - VM1B
30808,204345240,1,0.9667,Panasonic 2GB SD Memory Card - SDV02GU1A,PANASONIC 2GB SD CARD PROHISPD 20 MB/SEC - RP-SDV02GU1A
33478,208154550,1,0.9667,Sony Gold Cyber-Shot Digital Camera - DSCW150N,Sony Cyber-shot DSC-W150 Digital Camera - Gold - DSCW150N
33471,208294727,1,0.9667,Sony Silver Cyber-Shot Digital Camera - DSCW150,Sony Cyber-shot DSC-W150 Digital Camera - Silver - DSCW150
36118,203142471,1,0.9667,Griffin iPod DirectDeck Universal Cassette Adapter - 7256DDECK,DIRECTDECK UNIVERSAL CASSETTE ADAPTER FOR MP3 PLAYERS - 7256-DDECK
36454,208237793,1,0.9667,Speck SeeThru Orange Hard Shell Case For 15' MacBook - MB15ORGSEEV2,Speck Products SeeThru Case for Apple 15' MacBook Pro - MB15-ORG-SEE-V2
34751,207543189,1,0.9667,Panasonic DECT 6.0 Black Expandable Digital Cordless Phone System - KXTG9372B,Panasonic KX-TG9372B Expandable Digital Cordless Phone
38474,10343605,1,0.9667,Linksys Gigabit 5-Port Workgroup Switch - EG005W,Linksys Instant Gigabit EG005W Ethernet Switch
23686,10333848,1,0.9667,Linksys EtherFast 4124 24-Port Ethernet Switch - EF4124,Linksys EtherFast EF4124 Ethernet Switch
33863,207391013,1,0.9667,Toshiba 22' LCD HDTV With Built In DVD Player In Black - 22LV505,Toshiba 22LV505 - 22' Widescreen LCD HDTV w/ Built-in DVD Player - 1000:1 Contrast Ratio - 5ms Response Time - Black
33595,207388756,1,0.9667,Panasonic VIERA 46' Plasma Flat Panel 1080p HDTV In Black - TH46PZ85U,Panasonic Viera TH-46PZ85U 46' Plasma TV
33582,207388758,1,0.97,Panasonic VIERA 50' Plasma Flat Panel 1080p HDTV In Black - TH50PZ80U,Panasonic Viera TH-50PZ80U 50' Plasma TV
33209,208653765,1,0.97,Sony 7' Digital Photo Frame In Black - DPFD70,Sony DPFD70 Digital Photo Frame
13954,90128649,1,0.97,Panasonic Corded Phone - KXTS3282B,Panasonic KX-TS3282B Corded Phone
36494,204740975,1,0.97,LaCie 2TB Ethernet Big Disk External Hard Drive - 301239U,LaCie Big Disk Ethernet Network Storage Server - 301239U
38327,207390671,1,0.97,Canon Black BP-808 Camcorder Battery Pack - 2740B002,Canon BP-808 Lithium Ion Camcorder Battery Pack - 2740B002
35332,208504422,1,0.97,Mitsubishi 835 Diamond Series 65' 1080p DLP Rear Projection HDTV - WD65835,Mitsubishi Diamond WD-65835 65' Projection TV
38278,206725964,1,0.97,Sony Memory Stick PRO DUO Adapter For CompactFlash Slot - ADMSCF1,Sony ADMSCF1 Sony Memory Stick Duo Adapter for CF
35903,205769439,1,0.97,Sony 2GB Memory Stick Micro (M2) - MSA2GU2,Sony 2GB Memory Stick Micro (M2) - MSA2GD
23097,202635701,1,0.97,Uniden 5.8GHz Accessory Handset And Charger - TCX905,Uniden TCX905 Cordless Handset - TCX905
36033,202861078,1,0.97,Canon Black Leather Camera Case - 1588B001,Canon PSC-55 Deluxe Leather Camera Case - 1588B001
32560,207540310,1,0.97,Sony Mylo White Personal Communicator - COM2WHITE,"Sony Mylo COM-2 PDA (1GB, Memory Stick Duo) Personal Communicator - COM2WHITE"
37872,210190818,1,0.97,Apple MacBook 2.4GHz Intel Core 2 Duo Silver Notebook Computer - MB467LLA,Apple MacBook Notebook - MB467LLA
34151,206854516,1,0.97,Panasonic 5.8 GHz Black Expandable Digital Cordless Phone System - KXTG4324B,Panasonic KX-TG4324B 5.8 GHz Expandable Digital Cordless Phone
34130,207900174,1,0.97,Samsung 5 Disc Black Home Theater System - HTZ410T,Samsung HTZ410T Home Theater System - HTZ410T
33472,205777549,1,0.97,Transcend 2GB 133x Ultra Speed Compact Flash Card - TS2GCF133,Transcend 2GB CompactFlash Card (133x) - TS2GCF133
34944,208042977,1,0.97,Samsung 67' Black Widescreen Series 7 LED DLP HDTV - HL67A750,"Samsung HL-67A750 - 67' Widescreen 1080p DLP HDTV - 10,000:1 Contrast Ratio - HL67A750"
35216,208294701,1,0.97,Samsung Black Blu-ray Player - BDP1500,Samsung BDP-1500 Blu-ray DVD Player - BDP1500
37331,207686317,1,0.97,Coby 10.2' Black LCD Flat Panel HDTV - TFTV1022,Coby Electronics TF-TV1022 10.2' LCD TV - TFTV1022
29338,202143947,1,0.97,Sony Memory Stick USB Adaptor - MSACUS40,Sony Memory Stick USB Card Reader/Writer - MSACUS40
30457,207390171,1,0.97,Sony Black DVD Recorder And VHS Combo Player - RDRVXD655,Sony RDRVXD655 DVD/VCR Combo
21047,10373002,1,0.9733,Sony VAIO Neoprene Notebook With AC Adapter Case - Black Finish - VGPAMC2,Sony VAIO Notebook and AC Adapter Case - VGPAMC2
33966,205561996,1,0.9733,Peerless 32' - 45' Articulating Flat Panel TV Black Wall Arm - SA745PU,Peerless SmartMount 700 Series Articulating Wall Arm
21297,202070149,1,0.9733,Sony Memory Stick Duo Replacement Adaptor - Silver/Blue Finish - MSACM2,Sony Memory Stick Duo Replacement Adapter - MSACM2
20532,90105654,1,0.9733,Belkin Pro Series 16 Ft.  USB 2.0 Cable - F3U13316,BELKIN PRO SERIES USB DEVICE CABLE 16 - F3U133-16
33219,205562000,1,0.9733,Peerless 32' - 50' Articulating Flat Panel TV Black Wall Arm - SA750PU,Peerless SmartMount 700 Series Articulating Wall Arm
17906,204274644,1,0.9733,Frigidaire Electric Dryer - FEQ1442WH,Frigidaire Electric Dryer - FEQ1442WH 5.8 Cubic Foot Super Capacity Drum
26241,208456199,1,0.9733,Whirlpool Cabrio WTW6400SW Top Loading White Washer - WTW6400SWH,Whirlpool WTW6400SW Cabrio 4.5 Cu Ft Capacity Washer (White)
22940,203472622,1,0.9733,Panasonic Plain Paper Fax/Copier With All-Digital Answering System - Silver Finish - KXFP145,Panasonic KX-FP145 Plain Paper Thermal Transfer Fax/Copier - KXFP145
36990,209253738,1,0.9733,Canon VIXIA 60GB High Definition Hard Disc Drive Black Camcorder - HG20,Canon VIXIA HG20 High Definition Camcorder - 3085B001AA
17191,202041195,1,0.9733,Universal IR/RF Aeros Remote Control- MX850 - MX850,Universal Aeros IR/RF Remote Control - MX850
33485,208792604,1,0.9733,Sony Silver Cyber-Shot Digital Camera - DSCW170,Sony Cyber-shot DSC-W170 Digital Camera - Silver - DSCW170
34174,205817784,1,0.9733,Klipsch Groove PM20 Computer Speakers - GROOVEPM20BK,Klipsch Groove PM20 Computer Speakers - 1007596
36083,206362623,1,0.9733,Canon Deluxe Grey Leather Case - 2349B001,Canon PSC-1000 Semi-Hard Leather Case - 2349B001
34941,208504307,1,0.9733,Sony 7.1 Channel Black A/V Receiver - STRDG820,Sony STR-DG820 A/V Receiver - STRDG820
6493,203017999,1,0.9733,Denon Stereo Tuner - TU1500RD,Denon TU-1500RD Stereo Radio Tuner - TU1500RD
26082,204274660,1,0.9767,Whirlpool WED6400SB Cabrio Super Capacity Plus Electric Black Dryer - WED6400SBK,WED6400SB Cabrio Super Capacity Plus Electric Black Dryer
34697,206783262,1,0.9767,LaCie 500GB d2 Quadra External Hard Drive - 301825U,LaCie d2 Quadra Hard Drive - 301825U
34637,209934620,1,0.9767,Sony Black Speaker Dock And Clock Radio For iPod And iPhone - ICFC1IPMK2BLK,SONY IPOD/PHONE DOCK CLOCK RADIO BLACK NIC - ICFC1IPMK2BLK
24693,203087681,1,0.9767,Denon Fully Automatic Analog Turntable - DP300F,Denon DP-300F Analog Record Turntable - DP300F
34624,207934191,1,0.9767,Sony 7.1 Channel Black A/V Receiver - STRDG720,Sony STR-DG720 A/V Receiver - STRDG720
32984,203934122,1,0.9767,Peerless Flat Panel Display Mount Black Finish - SGLB01,Peerless SGLB01 Flat Panel TV Stand
14061,203025423,1,0.9767,Kenwood 6-Disc CD Changer - KDCC669,Kenwood KDC-C669 Car CD Changer - KDCC669
33653,207391014,1,0.9767,Toshiba White 19' LCD HDTV DVD Combo - 19LV506,Toshiba 19LV506 - 19' Widescreen LCD HDTV w/ Built-in DVD Player - 800:1 Contrast Ratio - 5ms Response Time - White
36305,202899626,1,0.9767,Linksys Wireless-N Security Router - WRVS4400N,Linksys Wireless-N WRVS4400N Gigabit Security Router with VPN
37722,210401458,1,0.9767,Apple iPod Nano Gray Armband - MB769GA,Apple iPod nano Armband - MB769G/A
29392,204295637,1,0.9767,Audiovox 9' LCD Drop Down TV With Built-In DVD - VE927,Audiovox VE927 9' TV/DVD Combo
31956,206356229,1,0.9767,Sirius Sportster 5 Dock And Play Radio With Car Kit - SP5TK1,Sirius Sportster 5 Radio with Vehicle Kit
37254,209199789,1,0.9767,Canon PIXMA Black Photo Printer - IP4600,Canon PIXMA iP4600 Inkjet Color Photo Printer - 2909B002
13580,90125772,1,0.98,Sanus WMS3B Black Weather Resistant Small Speaker Wall Mount - WMS3B,Sanus Speaker Mount - WMS3B BLACK
36446,208226698,1,0.98,Speck SeeThru Blue Hard Shell Case For 15' MacBook - MB15BLUSEEV2,Speck Products SeeThru Case for Apple 15' MacBook Pro - MB15-BLU-SEE-V2
28180,202916534,1,0.98,Microsoft Office Home And Student 2007 For Windows Vista - 79G00007,Microsoft Office 2007 Home and Student - 79G-00007
36027,203396159,1,0.98,Canon Battery Charger - 1133B001,Canon CB-2LX Battery Charger - 1133B001
37803,207875395,1,0.98,Logitech White V470 Cordless Laser Mouse For Apple Notebooks - 910000692,Logitech V470 Cordless Laser Mouse for Notebooks - 910-000692
38619,202985806,1,0.98,LG Washer Dryer White Stacking Kit - WSTK1,LG Electronics LG WSTK1 Washer/Dryer Stacking Kit: White
26350,202537952,1,0.98,Panasonic KX-TGA450B Black 5.8 GHz Cordless Handset - KXTGA450B,Panasonic KX-TGA450B Cordless Handset
26461,200924629,1,0.98,Linksys Wireless-G VPN Broadband Silver Router - WRV54G,Linksys WRV54G Wireless-G VPN Broadband Router
34266,207900180,1,0.98,Samsung 42' Black Flat Panel Series 4 Plasma HDTV - PN42A450P,"Samsung PN42A450 - 42' Widescreen 720p Plasma HDTV - 100,000:1 Dynamic Contrast Ratio - Piano Black - PN42A450P"
34894,208504340,1,0.98,Sony 46' BRAVIA W-Series Black LCD Flat Panel HDTV - KDL46W4100,Sony BRAVIA W Series KDL-46W4100 46' LCD TV - KDL46W4100
32579,10388980,1,0.98,Netgear Wireless Access Point - WG102,Netgear ProSafe WG102 Wireless Access Point 802.11g - WG102NA
32653,205888207,1,0.98,Microsoft Office 2008 For Mac Home And Student Edition - GZA00006,Microsoft Office:mac 2008 Home and Student Edition - GZA-00006
32744,204832843,1,0.98,Sirius Satellite Radio Universal Car Tuner - SCC1,Sirius SCC1 Universal Vehicle Tuner
35194,208504297,1,0.98,Sony 37' BRAVIA XBR Series Black LCD Flat Panel HDTV - KDL37XBR6,Sony BRAVIA XBR Series KDL-37XBR6 37' LCD TV - KDL37XBR6
34960,208455896,1,0.98,Sony Weather Shower CD Clock Radio - ICFCD73W,Sony ICF-CD73W AM/FM/Weather Shower CD Clock Radio (White)
35226,209869989,1,0.9833,Sony 42' BRAVIA V Series Black LCD Flat Panel HDTV - KDL42V4100,SONY 42IN BRAVIA LCD V-SERIES 1080P HDTV - KDL42V4100
